ID,EarthquakeName,Starttime,Mw,HypLat,HypLon,Etype,Depth,Station,StaLat,StaLon,Rhyp,Repi,Rrup,Rjb,Vs30,Az
5591,20170612_5.8Mw_31.52S_71.67W_27KM,2017-06-12 02:42:58.000000,5.8,-31.52,-71.67,interface,27,C13O,-30.5793,-71.4946,108.8082253,105.6309801,108.8082253,105.6309801,505,0
5592,20170612_5.8Mw_31.52S_71.67W_27KM,2017-06-12 02:43:14.000000,5.8,-31.52,-71.67,interface,27,C18O,-30.2778,-70.6691,169.5015103,167.6983055,169.5015103,167.6983055,600,0
5593,20170612_5.8Mw_31.52S_71.67W_27KM,2017-06-12 02:43:38.000000,5.8,-31.52,-71.67,interface,27,R20M,-33.6652,-70.9293,248.7757179,247.8488587,248.7757179,247.8488587,577,0
5594,20170612_5.8Mw_31.52S_71.67W_27KM,2017-06-12 02:42:37.000000,5.8,-31.52,-71.67,interface,27,C07O,-31.6336,-71.1675,56.14796598,49.3346048,56.14796598,49.3346048,654,0
5595,20170612_5.8Mw_31.52S_71.67W_27KM,2017-06-12 02:43:21.000000,5.8,-31.52,-71.67,interface,27,C14O,-30.1231,-70.4905,193.106458,191.6237756,193.106458,191.6237756,600,0
5596,20170615_4Mw_21.16S_68.88W_111KM,2017-06-15 23:48:03.000000,4,-21.16,-68.88,intraslab,111,T21A,-20.945,-69.529,131.7134942,71.5301393,131.7134942,71.5301393,-1,-1
5597,20170616_4.6Mw_30.95S_70.98W_85KM,2017-06-16 09:46:21.000000,4.6,-30.95,-70.98,intraslab,85,C11O,-30.6965,-70.9589,89.4892263,28.17705723,89.4892263,28.17705723,626,0
5598,20170616_4.6Mw_30.95S_70.98W_85KM,2017-06-16 09:46:30.000000,4.6,-30.95,-70.98,intraslab,85,C23O,-31.7837,-70.9697,125.1243208,92.44234804,125.1243208,92.44234804,751,0
5599,20170616_4.6Mw_30.95S_70.98W_85KM,2017-06-16 09:46:21.000000,4.6,-30.95,-70.98,intraslab,85,C32O,-30.8549,-70.7073,89.47232532,28.12179866,89.47232532,28.12179866,578,0
5600,20170616_4.6Mw_30.95S_70.98W_85KM,2017-06-16 09:46:29.000000,4.6,-30.95,-70.98,intraslab,85,C18O,-30.2778,-70.6691,116.5374923,80.2634328,116.5374923,80.2634328,600,0
5601,20170616_4.6Mw_30.95S_70.98W_85KM,2017-06-16 09:46:28.000000,4.6,-30.95,-70.98,intraslab,85,C07O,-31.6336,-71.1675,114.9226358,77.86782057,114.9226358,77.86782057,654,0
5602,20170616_4.6Mw_30.95S_70.98W_85KM,2017-06-16 09:46:34.000000,4.6,-30.95,-70.98,intraslab,85,C14O,-30.1231,-70.4905,133.015228,103.0054008,133.015228,103.0054008,600,0
5603,20170617_4.6Mw_22.75S_68.85W_99KM,2017-06-17 15:35:27.000000,4.6,-22.75,-68.85,interface,99,A20F,-22.4537,-68.9101,104.3954405,33.38864316,104.3954405,33.38864316,600,0
5604,20170618_4.4Mw_32.13S_71.84W_33KM,2017-06-18 04:40:32.000000,4.4,-32.13,-71.84,interface,33,V02A,-33.0231,-71.5178,108.4327377,103.5595134,108.4327377,103.5595134,596,0
5605,20170619_4.5Mw_19.13S_69.32W_110KM,2017-06-19 14:55:28.000000,4.5,-19.13,-69.32,interface,110,A12P,-18.4525,-70.0667,153.9992225,108.7217336,153.9992225,108.7217336,560,0
5606,20170620_4.2Mw_20.66S_69.83W_57KM,2017-06-20 19:58:31.000000,4.2,-20.66,-69.83,interface,57,T08A,-20.2702,-70.0941,76.4662824,51.20179612,76.4662824,51.20179612,987,0
5607,20170620_4.2Mw_20.66S_69.83W_57KM,2017-06-20 19:58:31.000000,4.2,-20.66,-69.83,interface,57,T15A,-20.2393,-70.054,77.07288844,52.11159814,77.07288844,52.11159814,1003,0
5608,20170620_4.2Mw_20.66S_69.83W_57KM,2017-06-20 19:58:30.000000,4.2,-20.66,-69.83,interface,57,T07A,-20.2563,-69.786,72.45311321,44.92883046,72.45311321,44.92883046,326,0
5609,20170620_4.2Mw_20.66S_69.83W_57KM,2017-06-20 19:58:49.000000,4.2,-20.66,-69.83,interface,57,T21A,-20.945,-69.529,72.17237245,44.46996193,72.17237245,44.46996193,-1,-1
5610,20170620_4.2Mw_20.66S_69.83W_57KM,2017-06-20 19:58:32.000000,4.2,-20.66,-69.83,interface,57,T13A,-20.4963,-69.3375,78.6609315,54.45240505,78.6609315,54.45240505,378,0
5611,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:50.000000,4,-27.5,-70.53,interface,57,A04C,-27.2996,-70.4213,62.06637051,24.67173247,62.06637051,24.67173247,534,0
5612,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:57.000000,4,-27.5,-70.53,interface,57,A05C,-27.3612,-70.3399,61.91580614,24.28675646,61.91580614,24.28675646,632,0
5613,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:43:10.000000,4,-27.5,-70.53,interface,57,A17C,-26.753,-69.906,117.6073307,103.3363732,117.6073307,103.3363732,432.42,0
5614,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:51.000000,4,-27.5,-70.53,interface,57,A28C,-27.4664,-70.2654,62.77288412,26.41338808,62.77288412,26.41338808,522,0
5615,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:59.000000,4,-27.5,-70.53,interface,57,A30C,-27.0699,-70.8204,79.49297226,55.65901487,79.49297226,55.65901487,1572,0
5616,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:58.000000,4,-27.5,-70.53,interface,57,A06C,-27.3494,-70.3478,62.02144399,24.55726001,62.02144399,24.55726001,483,0
5617,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:58.000000,4,-27.5,-70.53,interface,57,A27C,-27.3672,-70.3307,62.03568414,24.59346596,62.03568414,24.59346596,473,0
5618,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:58.000000,4,-27.5,-70.53,interface,57,A07C,-27.3741,-70.3178,62.27444242,25.19494214,62.27444242,25.19494214,441,0
5619,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:43:18.000000,4,-27.5,-70.53,interface,57,A29C,-27.4218,-70.2596,63.49356026,28.0978194,63.49356026,28.0978194,622,0
5620,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:57.000000,4,-27.5,-70.53,interface,57,A03C,-27.2616,-70.7736,67.20151809,35.75609013,67.20151809,35.75609013,648,0
5621,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:43:04.000000,4,-27.5,-70.53,interface,57,A19C,-27.8304,-70.108,79.34446836,55.44438612,79.34446836,55.44438612,507,0
5622,20170623_4Mw_27.5S_70.53W_57KM,2017-06-23 00:42:59.000000,4,-27.5,-70.53,interface,57,A01C,-27.0705,-70.8268,79.68286043,55.93231614,79.68286043,55.93231614,749,0
5623,20170623_5Mw_39.41S_71.82W_122KM,2017-06-23 10:00:29.000000,5,-39.41,-71.82,interface,122,L11R,-39.8626,-72.8113,156.4089583,98.82666875,156.4089583,98.82666875,231,0
5624,20170623_5Mw_39.41S_71.82W_122KM,2017-06-23 10:00:38.000000,5,-39.41,-71.82,interface,122,L03R,-39.8692,-73.3996,188.3256555,144.8602091,188.3256555,144.8602091,450,0
5625,20170623_5Mw_39.41S_71.82W_122KM,2017-06-23 10:00:34.000000,5,-39.41,-71.82,interface,122,L02R,-39.8322,-73.201,175.5858376,127.5054436,175.5858376,127.5054436,229,0
5626,20170623_5Mw_39.41S_71.82W_122KM,2017-06-23 10:00:26.000000,5,-39.41,-71.82,interface,122,L05R,-39.641,-72.337,132.1643515,51.32047193,132.1643515,51.32047193,600,0
5627,20170623_5Mw_39.41S_71.82W_122KM,2017-06-23 10:00:43.000000,5,-39.41,-71.82,interface,122,L14L,-40.6858,-72.6042,197.3760038,156.6680321,197.3760038,156.6680321,295,0
5628,20170625_4.6Mw_22.37S_68.8W_100KM,2017-06-25 14:13:32.000000,4.6,-22.37,-68.8,interface,100,A23F,-22.3369,-68.6505,101.2256897,15.82934766,101.2256897,15.82934766,600,0
5629,20170625_4.6Mw_22.37S_68.8W_100KM,2017-06-25 14:13:32.000000,4.6,-22.37,-68.8,interface,100,A20F,-22.4537,-68.9101,101.0497141,14.64283491,101.0497141,14.64283491,600,0
5630,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:01.000000,5.3,-30.66,-71.26,interface,53,C11O,-30.6965,-70.9589,60.42174371,29.13480107,60.42174371,29.13480107,626,0
5631,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:44.569900,5.3,-30.66,-71.26,interface,53,CO02,-31.2037,-71.0003,83.80409974,65.18892162,83.80409974,65.18892162,402,0
5632,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:02.000000,5.3,-30.66,-71.26,interface,53,C10O,-30.2339,-71.0816,72.88984678,50.2493697,72.88984678,50.2493697,1000,0
5633,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:36.000000,5.3,-30.66,-71.26,interface,53,C25O,-31.944,-70.61,163.4109073,155.2294944,163.4109073,155.2294944,-1,-1
5634,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:30.000000,5.3,-30.66,-71.26,interface,53,C15O,-29.373,-71.115,152.2705918,143.3515383,152.2705918,143.3515383,749.58,0
5635,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:47.808300,5.3,-30.66,-71.26,interface,53,GO04,-30.1727,-70.7993,87.44147369,69.84037323,87.44147369,69.84037323,405,0
5636,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:27.000000,5.3,-30.66,-71.26,interface,53,C23O,-31.7837,-70.9697,137.694956,127.6217174,137.694956,127.6217174,751,0
5637,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:04.000000,5.3,-30.66,-71.26,interface,53,C32O,-30.8549,-70.7073,77.7757205,57.15968437,77.7757205,57.15968437,578,0
5638,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:46.130000,5.3,-30.66,-71.26,interface,53,CO03,-30.8389,-70.6891,78.50197188,58.1521718,78.50197188,58.1521718,704,0
5639,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:42.000000,5.3,-30.66,-71.26,interface,53,A24C,-29.0985,-70.4608,196.030362,189.5284488,196.030362,189.5284488,600,0
5640,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:15.000000,5.3,-30.66,-71.26,interface,53,C04O,-29.9424,-71.2632,95.31331297,79.55196726,95.31331297,79.55196726,475,0
5641,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:05.000000,5.3,-30.66,-71.26,interface,53,C18O,-30.2778,-70.6691,88.21764198,70.81748138,88.21764198,70.81748138,600,0
5642,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:12.000000,5.3,-30.66,-71.26,interface,53,C19O,-30.0935,-71.3689,82.63621569,63.6678618,82.63621569,63.6678618,1106,0
5643,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:43:59.000000,5.3,-30.66,-71.26,interface,53,C13O,-30.5793,-71.4946,58.22491537,24.20764495,58.22491537,24.20764495,505,0
5644,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:20.000000,5.3,-30.66,-71.26,interface,53,C14O,-30.1231,-70.4905,108.3765231,94.92945545,108.3765231,94.92945545,600,0
5645,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:16.000000,5.3,-30.66,-71.26,interface,53,C06O,-29.9179,-71.2009,97.73632032,82.46346807,97.73632032,82.46346807,1000,0
5646,20170626_5.3Mw_30.66S_71.26W_53KM,2017-06-26 14:44:22.000000,5.3,-30.66,-71.26,interface,53,C07O,-31.6336,-71.1675,120.1697642,108.304746,120.1697642,108.304746,654,0
5647,20170629_4.1Mw_37.33S_72.15W_127KM,2017-06-29 21:37:32.000000,4.1,-37.33,-72.15,intraslab,127,B18I,-37.47,-72.367,129.3345865,24.71031304,129.3345865,24.71031304,-1,-1
5648,20170629_4.8Mw_34.75S_71.77W_40KM,2017-06-29 08:16:16.000000,4.8,-34.75,-71.77,interface,40,M04L,-35.282,-71.258,85.03792527,75.28024433,85.03792527,75.28024433,324.64,0
5649,20170629_4.8Mw_34.75S_71.77W_40KM,2017-06-29 08:16:20.000000,4.8,-34.75,-71.77,interface,40,M02L,-34.9996,-70.8115,99.96541258,91.9030051,99.96541258,91.9030051,600,0
5650,20170629_4.8Mw_34.75S_71.77W_40KM,2017-06-29 08:16:42.000000,4.8,-34.75,-71.77,interface,40,R18M,-33.5084,-70.7488,171.0677909,166.8554262,171.0677909,166.8554262,370,0
5651,20170701_4.5Mw_32.95S_72W_28KM,2017-07-01 17:16:31.000000,4.5,-32.95,-72,interface,28,V02A,-33.0231,-71.5178,53.5893319,45.79327047,53.5893319,45.79327047,596,0
5652,20170702_4.1Mw_19.23S_70.17W_49KM,2017-07-02 17:31:26.000000,4.1,-19.23,-70.17,interface,49,T09A,-19.5957,-70.2108,63.60299248,40.70808461,63.60299248,40.70808461,1584,0
5653,20170702_4.1Mw_19.23S_70.17W_49KM,2017-07-02 17:31:23.000000,4.1,-19.23,-70.17,interface,49,A16P,-19.1601,-70.1797,49.61289803,7.804498334,49.61289803,7.804498334,600,0
5654,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:52.038200,5.5,-21.89,-68.64,intraslab,111,PB07,-21.7266,-69.88612,170.1625065,130.1129371,170.1625065,130.1129371,644,0
5655,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:29.000000,5.5,-21.89,-68.64,intraslab,111,A23F,-22.3369,-68.6505,121.3596521,49.49790406,121.3596521,49.49790406,600,0
5656,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:54.238300,5.5,-21.89,-68.64,intraslab,111,PB02,-21.31973,-69.89603,181.2666732,144.573423,181.2666732,144.573423,746,0
5657,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:54.178200,5.5,-21.89,-68.64,intraslab,111,PB03,-22.04764,-69.753265,160.0346499,116.300344,160.0346499,116.300344,711,0
5658,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:31.000000,5.5,-21.89,-68.64,intraslab,111,A20F,-22.4537,-68.9101,130.0444761,68.35405278,130.0444761,68.35405278,600,0
5659,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:44.000000,5.5,-21.89,-68.64,intraslab,111,T21A,-20.945,-69.529,177.268078,139.4383846,177.268078,139.4383846,-1,-1
5660,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:44.000000,5.5,-21.89,-68.64,intraslab,111,A11F,-21.4249,-70.0568,189.8880847,155.4289616,189.8880847,155.4289616,600,0
5661,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:52.648300,5.5,-21.89,-68.64,intraslab,111,PB15,-23.208325,-69.47092,201.087918,169.1654137,201.087918,169.1654137,532,0
5662,20170702_5.5Mw_21.89S_68.64W_111KM,2017-07-02 15:52:56.000000,5.5,-21.89,-68.64,intraslab,111,T07A,-20.2563,-69.786,241.6535176,216.5618506,241.6535176,216.5618506,326,0
5663,20170704_5.1Mw_35.57S_73.94W_15KM,2017-07-04 16:05:38.000000,5.1,-35.57,-73.94,intraslab,15,B05I,-36.5478,-72.9361,141.8766861,141.2508437,141.8766861,141.2508437,1000,0
5664,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:01.000000,5,-19.4,-69.58,interface,92,T03A,-20.2303,-70.1459,142.3167536,109.378144,142.3167536,109.378144,613,0
5665,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:42.000000,5,-19.4,-69.58,interface,92,A16P,-19.1601,-70.1797,114.3473795,68.40243581,114.3473795,68.40243581,600,0
5666,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:22.010000,5,-19.4,-69.58,interface,92,TA02,-20.2705,-70.1311,144.5688004,112.3352859,144.5688004,112.3352859,489,0
5667,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:35.000000,5,-19.4,-69.58,interface,92,T21A,-20.945,-69.529,193.1867857,171.124599,193.1867857,171.124599,-1,-1
5668,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:40.000000,5,-19.4,-69.58,interface,92,T11A,-19.3123779,-69.4272919,93.86386935,18.7484041,93.86386935,18.7484041,346,0
5669,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:60.000000,5,-19.4,-69.58,interface,92,T15A,-20.2393,-70.054,139.2896644,105.3500569,139.2896644,105.3500569,1003,0
5670,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:48.000000,5,-19.4,-69.58,interface,92,T13A,-20.4963,-69.3375,153.6694091,123.9907533,153.6694091,123.9907533,378,0
5671,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:18.178300,5,-19.4,-69.58,interface,92,GO01,-19.6686,-69.1942,104.6473492,50.23488582,104.6473492,50.23488582,973,0
5672,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:06.000000,5,-19.4,-69.58,interface,92,A05P,-18.4863,-70.3005,155.6278136,126.4434845,155.6278136,126.4434845,446,0
5673,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:54.000000,5,-19.4,-69.58,interface,92,T09A,-19.5957,-70.2108,115.1002547,69.67171921,115.1002547,69.67171921,1584,0
5674,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:55.000000,5,-19.4,-69.58,interface,92,A04P,-18.8337,-69.7445,112.3909273,65.03135207,112.3909273,65.03135207,483,0
5675,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:05.000000,5,-19.4,-69.58,interface,92,A09P,-18.4805,-70.3249,157.2879814,128.5110672,157.2879814,128.5110672,1054,0
5676,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:09.000000,5,-19.4,-69.58,interface,92,A18P,-18.2,-69.562,160.7923171,132.8412196,160.7923171,132.8412196,-1,-1
5677,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:05.000000,5,-19.4,-69.58,interface,92,A19P,-18.4935,-70.2991,155.0468113,125.7170836,155.0468113,125.7170836,727,0
5678,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:03.000000,5,-19.4,-69.58,interface,92,A12P,-18.4525,-70.0667,147.9672297,116.7396217,147.9672297,116.7396217,560,0
5679,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:49.000000,5,-19.4,-69.58,interface,92,A06P,-18.4697,-70.2935,156.4621009,127.4840675,156.4621009,127.4840675,500,0
5680,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:44.000000,5,-19.4,-69.58,interface,92,T12A,-20.0706844,-69.2172089,123.7804092,83.4176066,123.7804092,83.4176066,732,0
5681,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:24:59.000000,5,-19.4,-69.58,interface,92,T07A,-20.2563,-69.786,133.3357599,97.21966311,133.3357599,97.21966311,326,0
5682,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:03.000000,5,-19.4,-69.58,interface,92,A20P,-18.448,-69.881,142.8214517,110.0447316,142.8214517,110.0447316,-1,-1
5683,20170704_5Mw_19.4S_69.58W_92KM,2017-07-04 02:25:06.000000,5,-19.4,-69.58,interface,92,A07P,-18.4459,-70.2929,158.1558896,129.5876756,158.1558896,129.5876756,560,0
5684,20170706_4.5Mw_34.82S_71.77W_46KM,2017-07-06 07:25:28.000000,4.5,-34.82,-71.77,interface,46,M04L,-35.282,-71.258,83.00683375,69.3463175,83.00683375,69.3463175,324.64,0
5685,20170707_5.1Mw_33.77S_72.15W_29KM,2017-07-07 03:04:12.000000,5.1,-33.77,-72.15,interface,29,V07A,-33.3654,-71.669,69.5064919,63.31220015,69.5064919,63.31220015,549,0
5686,20170707_5.1Mw_33.77S_72.15W_29KM,2017-07-07 03:04:42.000000,5.1,-33.77,-72.15,interface,29,V05A,-32.97,-71.542,108.9238041,105.2336159,108.9238041,105.2336159,501.41,0
5687,20170707_5.1Mw_33.77S_72.15W_29KM,2017-07-07 03:04:12.000000,5.1,-33.77,-72.15,interface,29,R18M,-33.5084,-70.7488,136.0141803,133.1919392,136.0141803,133.1919392,370,0
5688,20170707_5.1Mw_33.77S_72.15W_29KM,2017-07-07 03:04:38.099900,5.1,-33.77,-72.15,interface,29,VA05,-33.6571,-71.6143,58.75031459,51.21062894,58.75031459,51.21062894,485,0
5689,20170708_4.1Mw_35.2S_70.63W_20KM,2017-07-08 20:49:02.000000,4.1,-35.2,-70.63,crustal,20,M02L,-34.9996,-70.8115,34.14298055,27.71565179,34.14298055,27.71565179,600,0
5690,20170710_4Mw_32.69S_71.79W_35KM,2017-07-10 08:21:57.000000,4,-32.69,-71.79,interface,35,V02A,-33.0231,-71.5178,56.81339975,44.87590052,56.81339975,44.87590052,596,0
5691,20170710_4Mw_32.69S_71.79W_35KM,2017-07-10 08:22:16.000000,4,-32.69,-71.79,interface,35,V05A,-32.97,-71.542,52.15534453,38.77437128,52.15534453,38.77437128,501.41,0
5692,20170712_5.1Mw_35.3S_73.38W_22KM,2017-07-12 09:07:60.000000,5.1,-35.3,-73.38,interface,22,B05I,-36.5478,-72.9361,145.5515573,144.1319158,145.5515573,144.1319158,1000,0
5693,20170712_5.1Mw_35.3S_73.38W_22KM,2017-07-12 09:08:15.000000,5.1,-35.3,-73.38,interface,22,M04L,-35.282,-71.258,193.9435041,193.0318413,193.9435041,193.0318413,324.64,0
5694,20170712_5.1Mw_35.3S_73.38W_22KM,2017-07-12 09:07:42.000000,5.1,-35.3,-73.38,interface,22,M10L,-35.8431,-72.63,93.31888305,90.84626707,93.31888305,90.84626707,402,0
5695,20170713_4.7Mw_28.87S_69.44W_115KM,2017-07-13 15:26:13.000000,4.7,-28.87,-69.44,intraslab,115,A24C,-29.0985,-70.4608,153.5336901,102.6534328,153.5336901,102.6534328,600,0
5696,20170713_4.7Mw_28.87S_69.44W_115KM,2017-07-13 15:26:09.000000,4.7,-28.87,-69.44,intraslab,115,A23C,-28.9729,-70.2157,137.7353235,76.49524712,137.7353235,76.49524712,600,0
5697,20170713_4.8Mw_21.38S_68.64W_124KM,2017-07-13 15:38:07.000000,4.8,-21.38,-68.64,intraslab,124,T21A,-20.945,-69.529,161.2731747,104.1358336,161.2731747,104.1358336,-1,-1
5698,20170716_4Mw_30.27S_71.35W_50KM,2017-07-16 21:43:16.000000,4,-30.27,-71.35,interface,50,C19O,-30.0935,-71.3689,53.6945221,19.65048615,53.6945221,19.65048615,1106,0
5699,20170716_4Mw_33.9S_71.28W_52KM,2017-07-16 08:18:46.000000,4,-33.9,-71.28,interface,52,R19M,-33.6985,-71.2172,56.85933179,23.09430439,56.85933179,23.09430439,471,0
5700,20170716_4Mw_33.9S_71.28W_52KM,2017-07-16 08:18:49.000000,4,-33.9,-71.28,interface,52,R20M,-33.6652,-70.9293,66.50696485,41.63322021,66.50696485,41.63322021,577,0
5701,20170718_5.6Mw_16.91S_73.59W_35KM,2017-07-18 02:06:01.000000,5.6,-16.91,-73.59,interface,35,A05P,-18.4863,-70.3005,390.5633753,390.1256106,390.5633753,390.1256106,446,0
5702,20170718_5.6Mw_16.91S_73.59W_35KM,2017-07-18 02:06:01.000000,5.6,-16.91,-73.59,interface,35,A19P,-18.4935,-70.2991,391.0432829,390.6090198,391.0432829,390.6090198,727,0
5703,20170718_5.6Mw_16.91S_73.59W_35KM,2017-07-18 02:06:11.000000,5.6,-16.91,-73.59,interface,35,A16P,-19.1601,-70.1797,438.7244983,438.6197946,438.7244983,438.6197946,600,0
5704,20170718_5.6Mw_16.91S_73.59W_35KM,2017-07-18 02:06:30.000000,5.6,-16.91,-73.59,interface,35,T11A,-19.3123779,-69.4272919,514.1883515,514.550915,514.1883515,514.550915,346,0
5705,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:19.228300,5.4,-23.84,-69.2,intraslab,94,PB06,-22.705833,-69.571728,160.6357886,131.2382595,160.6357886,131.2382595,736,0
5706,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:33.000000,5.4,-23.84,-69.2,intraslab,94,A22F,-22.909,-68.201,172.0068586,145.128883,172.0068586,145.128883,-1,-1
5707,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:18.000000,5.4,-23.84,-69.2,intraslab,94,A23F,-22.3369,-68.6505,198.1301964,175.7233075,198.1301964,175.7233075,600,0
5708,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:14.000000,5.4,-23.84,-69.2,intraslab,94,A20F,-22.4537,-68.9101,181.4514852,156.3713891,181.4514852,156.3713891,600,0
5709,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:22.598300,5.4,-23.84,-69.2,intraslab,94,PB15,-23.208325,-69.47092,120.0493973,75.23096164,120.0493973,75.23096164,532,0
5710,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:18.889900,5.4,-23.84,-69.2,intraslab,94,PB19,-23.905,-69.291,94.71905898,11.73598129,94.71905898,11.73598129,586.73,0
5711,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:08.000000,5.4,-23.84,-69.2,intraslab,94,A15F,-23.704,-70.421,155.9495536,125.3645786,155.9495536,125.3645786,617.87,0
5712,20170719_5.4Mw_23.84S_69.2W_94KM,2017-07-19 23:22:18.988300,5.4,-23.84,-69.2,intraslab,94,GO02,-25.1626,-69.5904,177.5424874,151.7477089,177.5424874,151.7477089,820,0
5713,20170720_4.1Mw_22.01S_70.39W_45KM,2017-07-20 07:19:55.000000,4.1,-22.01,-70.39,interface,45,A14F,-22.093,-70.2,49.90806271,21.65933793,49.90806271,21.65933793,-1,-1
5714,20170722_4.4Mw_33.11S_71.79W_25KM,2017-07-22 07:43:39.000000,4.4,-33.11,-71.79,interface,25,V02A,-33.0231,-71.5178,36.89317044,27.18460207,36.89317044,27.18460207,596,0
5715,20170722_4.4Mw_33.11S_71.79W_25KM,2017-07-22 07:43:58.000000,4.4,-33.11,-71.79,interface,25,V05A,-32.97,-71.542,37.4123998,27.88796828,37.4123998,27.88796828,501.41,0
5716,20170722_5.4Mw_21.18S_69.15W_44KM,2017-07-22 06:29:29.000000,5.4,-21.18,-69.15,crustal,44,T03A,-20.2303,-70.1459,153.6305108,147.7098688,153.6305108,147.7098688,613,0
5717,20170722_5.4Mw_21.18S_69.15W_44KM,2017-07-22 06:29:43.528300,5.4,-21.18,-69.15,crustal,44,PB15,-23.208325,-69.47092,230.4656464,227.0270678,230.4656464,227.0270678,532,0
5718,20170722_5.4Mw_21.18S_69.15W_44KM,2017-07-22 06:29:43.808300,5.4,-21.18,-69.15,crustal,44,PB07,-21.7266,-69.88612,106.5592928,97.38899141,106.5592928,97.38899141,644,0
5719,20170722_5.4Mw_21.18S_69.15W_44KM,2017-07-22 06:29:44.738300,5.4,-21.18,-69.15,crustal,44,GO01,-19.6686,-69.1942,172.5094322,167.3901767,172.5094322,167.3901767,973,0
5720,20170722_5.4Mw_21.18S_69.15W_44KM,2017-07-22 06:29:18.000000,5.4,-21.18,-69.15,crustal,44,T21A,-20.945,-69.529,64.41278891,47.20604859,64.41278891,47.20604859,-1,-1
5721,20170722_5.4Mw_21.18S_69.15W_44KM,2017-07-22 06:29:45.679900,5.4,-21.18,-69.15,crustal,44,PATCX,-20.82071,-70.15288,119.6002114,111.5996006,119.6002114,111.5996006,559,0
